trade_date,momentum_return,long_return,short_return,long_count,short_count,holdings_count,signal_date
2021-04-15,0.0006758165871168999,-0.0024321627716805206,-0.0031079793587974205,752,752,1504,2021-04-14
2021-04-16,-0.013760227579140435,0.009594225405329554,0.02335445298446999,752,752,1504,2021-04-15
2021-04-19,0.006457017702569245,0.01974588807214592,0.013288870369576676,752,752,1504,2021-04-16
2021-04-20,0.011746967410881269,0.002863580433794494,-0.008883386977086774,752,752,1504,2021-04-19
2021-04-21,0.004369572524113641,0.00011075104024686415,-0.004258821483866777,752,752,1504,2021-04-20
2021-04-22,-0.0005404404217312312,0.00439837807008167,0.004938818491812901,752,752,1504,2021-04-21
2021-04-23,0.013675255890515641,0.0009337293833018466,-0.012741526507213795,753,753,1506,2021-04-22
2021-04-26,0.0009653446932042006,-0.004255022693499894,-0.005220367386704094,753,753,1506,2021-04-23
2021-04-27,0.008854381262864988,-0.0032025520427089336,-0.012056933305573921,753,753,1506,2021-04-26
2021-04-28,0.01203317198828709,0.008267082455346603,-0.0037660895329404863,753,753,1506,2021-04-27
2021-04-29,-0.0007149460725173517,-0.0032554795488634555,-0.002540533476346104,753,753,1506,2021-04-28
2021-04-30,0.011136895092628996,-0.002316265582904628,-0.013453160675533624,753,753,1506,2021-04-29
2021-05-06,0.0008559441839326876,0.003866677578565853,0.0030107333946331654,753,753,1506,2021-04-30
2021-05-07,-0.009207666622719613,-0.010225172711826972,-0.0010175060891073587,753,753,1506,2021-05-06
2021-05-10,-0.001381307403556761,0.003896051037834256,0.005277358441391017,753,753,1506,2021-05-07
2021-05-11,-0.012329208020091407,-0.0033397382175931792,0.008989469802498228,753,753,1506,2021-05-10
2021-05-12,-0.00274724119885213,0.00890432020101378,0.01165156139986591,753,753,1506,2021-05-11
2021-05-13,-0.015220272870560813,-0.012660682111807308,0.002559590758753505,753,753,1506,2021-05-12
2021-05-14,-0.0007404614108681273,0.012483892257406178,0.013224353668274305,754,754,1508,2021-05-13
2021-05-17,0.021907382184324316,0.0038200432624215627,-0.018087338921902753,754,754,1508,2021-05-14
2021-05-18,-0.0017424934426507072,0.003181528948010327,0.004924022390661034,754,754,1508,2021-05-17
2021-05-19,0.004304286139202709,0.00250374072895529,-0.001800545410247419,754,754,1508,2021-05-18
2021-05-20,-0.0024887954490417355,-0.005003448442171584,-0.0025146529931298484,754,754,1508,2021-05-19
2021-05-21,-0.001399728692169252,-0.00023190968200871277,0.0011678190101605394,754,754,1508,2021-05-20
2021-05-24,-0.006855097448821644,0.003915768243229513,0.010770865692051157,754,754,1508,2021-05-21
2021-05-25,0.00495087894823682,0.011820543520172366,0.006869664571935546,755,755,1510,2021-05-24
2021-05-26,-0.003981435844596062,0.003502551688265287,0.007483987532861348,755,755,1510,2021-05-25
2021-05-27,-0.00036094685504653445,0.008999763236651897,0.009360710091698431,755,755,1510,2021-05-26
2021-05-28,0.004684724541984694,-0.0002799961663461015,-0.004964720708330795,755,755,1510,2021-05-27
2021-05-31,0.007491634582008917,0.01734650201910472,0.009854867437095804,755,755,1510,2021-05-28
2021-06-01,-0.003928600423090984,0.00629013494487816,0.010218735367969144,755,755,1510,2021-05-31
2021-06-02,-0.004857017804881219,-0.013703702962068019,-0.0088466851571868,756,756,1512,2021-06-01
2021-06-03,-0.007388430964668745,-0.004604314644210492,0.0027841163204582525,756,756,1512,2021-06-02
2021-06-04,0.0024378701664179783,0.0034054934247645225,0.0009676232583465441,756,756,1512,2021-06-03
2021-06-07,-0.004251495728176258,0.008557837605347656,0.012809333333523914,756,756,1512,2021-06-04
2021-06-08,-0.01471018221216494,-0.010536980776639192,0.004173201435525748,757,757,1514,2021-06-07
2021-06-09,0.0013123961439401536,0.004663692285224394,0.0033512961412842405,757,757,1514,2021-06-08
2021-06-10,-0.005582569784985547,0.004244071516684726,0.009826641301670273,757,757,1514,2021-06-09
2021-06-11,-0.0015309329198920554,-0.007494217110594312,-0.005963284190702257,757,757,1514,2021-06-10
2021-06-15,-0.0015260674274393052,-0.007296421348751058,-0.005770353921311753,758,758,1516,2021-06-11
2021-06-16,-0.019362831447475585,-0.024351677883758006,-0.0049888464362824216,758,758,1516,2021-06-15
2021-06-17,0.007076867494005795,0.013099566555980892,0.006022699061975096,759,759,1518,2021-06-16
2021-06-18,0.0070163632162866885,0.011239223219987389,0.0042228600037007005,759,759,1518,2021-06-17
2021-06-21,0.00229190154203629,0.014383415991238171,0.012091514449201882,759,759,1518,2021-06-18
2021-06-22,0.0073001342304323535,0.008722556068425827,0.0014224218379934735,759,759,1518,2021-06-21
2021-06-23,0.0014502918970587253,0.007138641951726096,0.0056883500546673705,760,760,1520,2021-06-22
2021-06-24,-0.004444299246981235,-0.00997090597475381,-0.005526606727772575,760,760,1520,2021-06-23
2021-06-25,0.012853889410738338,0.011072525625920336,-0.0017813637848180012,760,760,1520,2021-06-24
2021-06-28,0.0020545274548231856,0.0071883355943241,0.005133808139500914,760,760,1520,2021-06-25
2021-06-29,0.004240589666786079,-0.004734820230637527,-0.008975409897423606,760,760,1520,2021-06-28
2021-06-30,-0.0020305122194597723,0.005364328350803701,0.007394840570263473,760,760,1520,2021-06-29
2021-07-01,0.0009736532097513947,-0.016856574218776704,-0.0178302274285281,761,761,1522,2021-06-30
2021-07-02,-0.005351882646010146,-0.008566193199316566,-0.0032143105533064204,761,761,1522,2021-07-01
2021-07-05,-0.0018095329251123487,0.01383811829820729,0.01564765122331964,761,761,1522,2021-07-02
2021-07-06,-0.00045508483150300254,0.0007690196775922573,0.0012241045090952598,762,762,1524,2021-07-05
2021-07-07,0.014973526375051767,0.018180533408212518,0.003207007033160751,762,762,1524,2021-07-06
2021-07-08,0.0011726985581566613,-0.003066525018889903,-0.0042392235770465645,762,762,1524,2021-07-07
2021-07-09,0.008182030749643469,0.01091944751996282,0.002737416770319351,762,762,1524,2021-07-08
2021-07-12,0.004763520311636097,0.01723509714669264,0.012471576835056541,762,762,1524,2021-07-09
2021-07-13,0.0053347574890385135,0.00892319887114144,0.0035884413821029274,763,763,1526,2021-07-12
2021-07-14,0.0007343078591150291,-0.009365774086875932,-0.010100081945990961,763,763,1526,2021-07-13
2021-07-15,0.016881615428256405,0.004703858275125297,-0.012177757153131108,763,763,1526,2021-07-14
2021-07-16,0.005301755496094792,0.0010327375769129776,-0.004269017919181814,764,764,1528,2021-07-15
2021-07-19,-0.002816316291962385,-0.0043496908890698115,-0.0015333745971074263,764,764,1528,2021-07-16
2021-07-20,0.004115954317481296,0.005884914913476316,0.0017689605959950196,764,764,1528,2021-07-19
2021-07-21,0.011400632039696778,0.020003420590741564,0.008602788551044786,764,764,1528,2021-07-20
2021-07-22,0.004775846244758788,0.006709465525623066,0.0019336192808642786,765,765,1530,2021-07-21
2021-07-23,0.003168395918541166,-0.010288016446886084,-0.01345641236542725,764,764,1528,2021-07-22
2021-07-26,0.0047657464930240204,-0.015035844095232625,-0.019801590588256646,765,765,1530,2021-07-23
2021-07-27,-0.02051210233149446,-0.03291172875257916,-0.012399626421084699,765,765,1530,2021-07-26
2021-07-28,0.0027308524057455784,-0.02007803551828136,-0.022808887924026938,765,765,1530,2021-07-27
2021-07-29,0.018426105621378,0.03759991546099425,0.019173809839616248,765,765,1530,2021-07-28
2021-07-30,-0.003523705499331964,0.005503428206081732,0.009027133705413696,765,765,1530,2021-07-29
2021-08-02,0.00039415693099759466,0.020543910115549627,0.020149753184552033,765,765,1530,2021-07-30
2021-08-03,-0.0159001869264749,-0.013457085870725631,0.0024431010557492707,766,766,1532,2021-08-02
2021-08-04,0.022101979115448915,0.025199167112501485,0.0030971879970525715,766,766,1532,2021-08-03
2021-08-05,0.003120635946092962,-0.00736143207667127,-0.010482068022764232,767,767,1534,2021-08-04
2021-08-06,0.013475846891072025,0.008755400106924976,-0.004720446784147049,767,767,1534,2021-08-05
2021-08-09,-0.011734822564488354,0.005919188899526302,0.017654011464014657,767,767,1534,2021-08-06
2021-08-10,-0.0015175898722058472,0.009625114143860141,0.011142704016065989,767,767,1534,2021-08-09
2021-08-11,0.014534834325843416,0.015061389410005751,0.0005265550841623347,768,768,1536,2021-08-10
2021-08-12,0.0032715132010291002,0.005670043248077269,0.002398530047048169,768,768,1536,2021-08-11
2021-08-13,0.00808643646152361,0.003627426101916921,-0.004459010359606688,768,768,1536,2021-08-12
2021-08-16,-0.014103544994054898,-0.008281684636315739,0.005821860357739159,769,769,1538,2021-08-13
2021-08-17,-0.005447267981768009,-0.02950529021336352,-0.024058022231595512,769,769,1538,2021-08-16
2021-08-18,-0.003619190256982073,0.006063827398808143,0.009683017655790216,769,769,1538,2021-08-17
2021-08-19,0.005409793731738059,0.002974375744145301,-0.002435417987592758,769,769,1538,2021-08-18
2021-08-20,0.006606556729906669,-0.003233946340239329,-0.009840503070145999,770,770,1540,2021-08-19
2021-08-23,0.007033988999888767,0.028052928074453257,0.02101893907456449,770,770,1540,2021-08-20
2021-08-24,0.011926219295047735,0.012947917116274212,0.0010216978212264775,771,771,1542,2021-08-23
2021-08-25,0.008213544319521081,0.012004908555516914,0.003791364235995832,771,771,1542,2021-08-24
2021-08-26,0.005608939038194862,-0.004747392868518334,-0.010356331906713196,771,771,1542,2021-08-25
2021-08-27,0.012213056079222337,0.006913615629352589,-0.005299440449869749,772,772,1544,2021-08-26
2021-08-30,0.011651498204976168,0.009320562281226812,-0.002330935923749355,773,773,1546,2021-08-27
2021-08-31,-0.0015276204202446138,-0.00021981994352586711,0.0013078004767187467,773,773,1546,2021-08-30
2021-09-01,-0.04254465243896871,-0.026866045330351414,0.015678607108617296,773,773,1546,2021-08-31
2021-09-02,0.016017054338979018,0.018969389156009146,0.0029523348170301276,775,775,1550,2021-09-01
2021-09-03,-0.02254939077302729,-0.012186443742784162,0.010362947030243127,775,775,1550,2021-09-02
2021-09-06,-0.003648218426398373,0.009222544053764669,0.012870762480163042,775,775,1550,2021-09-03
2021-09-07,0.01149721852705455,0.02133824806347963,0.009841029536425079,776,776,1552,2021-09-06
2021-09-08,-0.01129354906040236,0.002045032374750038,0.013338581435152397,776,776,1552,2021-09-07
2021-09-09,0.0023966217025724297,0.0026285245601053555,0.00023190285753292586,776,776,1552,2021-09-08
2021-09-10,0.01073270544985995,0.0032080627511221053,-0.007524642698737845,777,777,1554,2021-09-09
2021-09-13,-0.0017536474080333325,0.00473922446012799,0.006492871868161322,777,777,1554,2021-09-10
2021-09-14,0.012838504136272466,-0.0002989905620741414,-0.013137494698346608,778,778,1556,2021-09-13
2021-09-15,0.010417325389429848,0.010446493415905611,2.916802647576418e-05,778,778,1556,2021-09-14
2021-09-16,-0.018229232928320696,-0.026190044980953106,-0.00796081205263241,778,778,1556,2021-09-15
2021-09-17,-0.0013052438100931841,-0.004890082766749744,-0.00358483895665656,779,779,1558,2021-09-16
2021-09-22,0.007675676100351292,0.006709818396303482,-0.000965857704047809,779,779,1558,2021-09-17
2021-09-23,-0.013760370421640949,-0.0018618990138938689,0.01189847140774708,780,780,1560,2021-09-22
2021-09-24,-0.009221055119840508,-0.020380638513589566,-0.011159583393749058,780,780,1560,2021-09-23
2021-09-27,-0.01972384587372414,-0.03744760918322585,-0.017723763309501712,781,781,1562,2021-09-24
2021-09-28,-0.0018695513003354333,-3.1673260964565604e-05,0.0018378780393708677,781,781,1562,2021-09-27
2021-09-29,-0.01664919312773534,-0.0384155192288495,-0.021766326101114158,781,781,1562,2021-09-28
2021-09-30,0.01841532385135648,0.03306805813003782,0.014652734278681339,782,782,1564,2021-09-29
2021-10-08,-0.02888544551001135,-0.004812155099127633,0.024073290410883717,783,783,1566,2021-09-30
2021-10-11,-0.008447817116215211,-0.006284037690282224,0.002163779425932988,783,783,1566,2021-10-08
2021-10-12,-0.011902958959849066,-0.02392778515060787,-0.012024826190758803,784,784,1568,2021-10-11
2021-10-13,0.003380507478897351,0.007416032269448996,0.0040355247905516445,784,784,1568,2021-10-12
2021-10-14,0.014732053114563392,0.015111409111189633,0.00037935599662624133,788,788,1576,2021-10-13
2021-10-15,0.012687084793470515,2.2211177602310027e-06,-0.012684863675710284,788,788,1576,2021-10-14
2021-10-18,0.02403319234323863,0.02111244040429581,-0.002920751938942821,788,788,1576,2021-10-15
2021-10-19,0.0057838264090837605,0.010035000788823047,0.004251174379739287,788,788,1576,2021-10-18
2021-10-20,0.0075408901780562535,0.0028680950680347902,-0.004672795110021464,789,789,1578,2021-10-19
2021-10-21,0.004914649094915772,-0.0013210173872307749,-0.0062356664821465475,789,789,1578,2021-10-20
2021-10-22,-0.021004109980348337,-0.018954331633363575,0.002049778346984761,790,790,1580,2021-10-21
2021-10-25,0.02257734777900781,0.021226418268710794,-0.0013509295102970187,791,791,1582,2021-10-22
2021-10-26,0.004313880691781795,-0.00017080892257786628,-0.004484689614359661,791,791,1582,2021-10-25
2021-10-27,0.018352557140954035,-0.00646312189520223,-0.024815679036156266,792,792,1584,2021-10-26
2021-10-28,-0.019203327038907304,-0.030128724962765526,-0.010925397923858222,792,792,1584,2021-10-27
2021-10-29,-0.008419961039058139,0.011809107018104725,0.020229068057162864,792,792,1584,2021-10-28
2021-11-01,-0.003587283117237921,0.009432232048512576,0.013019515165750497,792,792,1584,2021-10-29
2021-11-02,-0.013292256237303296,-0.02026917233405258,-0.006976916096749284,793,793,1586,2021-11-01
2021-11-03,-0.01251912425198046,-0.0005822293390413765,0.011936894912939084,794,794,1588,2021-11-02
2021-11-04,0.001369463151018331,0.01350986637706459,0.012140403226046259,794,794,1588,2021-11-03
2021-11-05,-0.02859193788282767,-0.024192385989662578,0.004399551893165093,794,794,1588,2021-11-04
2021-11-08,0.0070388567238308525,0.009500173809236711,0.002461317085405859,795,795,1590,2021-11-05
2021-11-09,0.003295986935159579,0.012330764755267495,0.009034777820107916,796,796,1592,2021-11-08
2021-11-10,-0.011982340905774285,-0.0015921406477047233,0.010390200258069561,796,796,1592,2021-11-09
2021-11-11,-0.005511135811440012,0.006582298064738263,0.012093433876178275,797,797,1594,2021-11-10
2021-11-12,0.0004111124439912829,0.006977757399796091,0.0065666449558048085,798,798,1596,2021-11-11
2021-11-15,-0.025658022995318996,-0.007799161965369299,0.0178588610299497,799,799,1598,2021-11-12
2021-11-16,-0.007013118060535846,-0.01186823166295081,-0.004855113602414965,799,799,1598,2021-11-15
2021-11-17,0.015164295594116136,0.02268843082888049,0.007524135234764355,800,800,1600,2021-11-16
2021-11-18,0.02156685953964129,0.006265082987265424,-0.015301776552375867,802,802,1604,2021-11-17
2021-11-19,0.0008593252337964086,0.012522040120122268,0.01166271488632586,802,802,1604,2021-11-18
2021-11-22,0.014509285451659405,0.019175429917448226,0.004666144465788822,803,803,1606,2021-11-19
2021-11-23,-0.0045071844597586305,0.00033783435640745164,0.004845018816166082,803,803,1606,2021-11-22
2021-11-24,-0.007434381916949883,-0.001372905143924033,0.00606147677302585,803,803,1606,2021-11-23
2021-11-25,-0.004805219250873777,-0.002987173375213442,0.0018180458756603352,803,803,1606,2021-11-24
2021-11-26,0.01160844762831256,0.005772141664532891,-0.005836305963779667,803,803,1606,2021-11-25
2021-11-29,0.009569449110202253,0.006780829357177425,-0.002788619753024827,803,803,1606,2021-11-26
2021-11-30,-0.009424767997163744,0.0033653989476119914,0.012790166944775735,804,804,1608,2021-11-29
2021-12-01,-0.00859525046429663,0.0038052014824760685,0.012400451946772698,804,804,1608,2021-11-30
2021-12-02,0.0017197165668603066,-0.009842413410042392,-0.011562129976902698,805,805,1610,2021-12-01
2021-12-03,0.007729823487966343,0.008963021040396294,0.0012331975524299513,805,805,1610,2021-12-02
2021-12-06,0.005314138310909726,-0.011876640255659198,-0.017190778566568924,805,805,1610,2021-12-03
2021-12-07,-0.016199491462291233,-0.014619009070371823,0.0015804823919194084,806,806,1612,2021-12-06
2021-12-08,0.011074597860136141,0.01706317524478381,0.00598857738464767,806,806,1612,2021-12-07
2021-12-09,-0.01417689636515345,-0.004482662371215964,0.009694233993937486,806,806,1612,2021-12-08
2021-12-10,0.006351673689741197,0.008250078417523584,0.001898404727782388,807,807,1614,2021-12-09
2021-12-13,4.522793285655774e-05,0.004475397989001532,0.004430170056144974,807,807,1614,2021-12-10
2021-12-14,-0.014607997669132101,-0.0033546561152933687,0.011253341553838732,808,808,1616,2021-12-13
2021-12-15,-0.003633368301778257,-0.002263116998873773,0.001370251302904484,808,808,1616,2021-12-14
2021-12-16,-0.0007952761917132557,0.006623186715320827,0.007418462907034083,808,808,1616,2021-12-15
2021-12-17,-0.010004951395691158,-0.014507006536689125,-0.004502055140997966,808,808,1616,2021-12-16
2021-12-20,-0.018204649965083107,-0.02393864929436959,-0.005733999329286483,809,809,1618,2021-12-17
2021-12-21,-0.008746237978370442,0.009502443913951107,0.01824868189232155,809,809,1618,2021-12-20
2021-12-22,0.003358071107635716,0.00775141335868647,0.004393342251050754,809,809,1618,2021-12-21
2021-12-23,0.01665994360218807,0.0038948516743693862,-0.012765091927818684,809,809,1618,2021-12-22
2021-12-24,-0.013963451359836513,-0.026514378658714286,-0.012550927298877773,810,810,1620,2021-12-23
2021-12-27,-0.01205777255418546,-0.002949850754308503,0.009107921799876956,810,810,1620,2021-12-24
2021-12-28,0.0046079624034725195,0.010210505341040713,0.0056025429375681935,810,810,1620,2021-12-27
2021-12-29,-0.0011974593118691435,-0.0026645147038770805,-0.001467055392007937,810,810,1620,2021-12-28
2021-12-30,-0.0057525328121369405,0.005336885334825221,0.011089418146962161,810,810,1620,2021-12-29
2021-12-31,0.0018611986286507553,0.006187885419572892,0.0043266867909221365,811,811,1622,2021-12-30
2022-01-04,-0.03302180883666501,-0.010481689633551129,0.022540119203113877,811,811,1622,2021-12-31
2022-01-05,-0.023733263445333656,-0.027553811388219968,-0.0038205479428863112,811,811,1622,2022-01-04
2022-01-06,0.003612483319774427,0.009468729082885857,0.0058562457631114295,811,811,1622,2022-01-05
2022-01-07,-0.009155300187922691,-0.021891811368113336,-0.012736511180190644,811,811,1622,2022-01-06
2022-01-10,-0.01314359451855555,0.0006241839873419276,0.013767778505897478,812,812,1624,2022-01-07
2022-01-11,-0.00680593735618585,-0.009938415137264811,-0.0031324777810789613,812,812,1624,2022-01-10
2022-01-12,0.006992429635630199,0.0189032518632135,0.011910822227583301,812,812,1624,2022-01-11
2022-01-13,-0.015608142437013956,-0.019759541945115647,-0.004151399508101691,812,812,1624,2022-01-12
2022-01-14,0.009198868854470087,0.0034071665808005592,-0.005791702273669528,812,812,1624,2022-01-13
2022-01-17,-0.006220206350042331,0.011869247983011512,0.018089454333053843,813,813,1626,2022-01-14
2022-01-18,0.015183539386304767,-0.003592236520016662,-0.01877577590632143,813,813,1626,2022-01-17
2022-01-19,-0.022579933051390354,-0.014649056194894292,0.007930876856496061,814,814,1628,2022-01-18
2022-01-20,-0.005084294437489284,-0.026882250101105905,-0.02179795566361662,815,815,1630,2022-01-19
2022-01-21,0.005557043625845222,-0.009760019180193985,-0.015317062806039207,815,815,1630,2022-01-20
2022-01-24,0.02000854599067979,0.011127487538644511,-0.00888105845203528,815,815,1630,2022-01-21
2022-01-25,0.006743911712414098,-0.03823124471930734,-0.04497515643172144,815,815,1630,2022-01-24
2022-01-26,0.0036698481494857153,0.008200776620590393,0.004530928471104678,816,816,1632,2022-01-25
2022-01-27,0.009535490237646566,-0.027209509623801403,-0.03674499986144797,816,816,1632,2022-01-26
2022-01-28,-0.014350684513802697,0.0011723164432945836,0.01552300095709728,816,816,1632,2022-01-27
2022-02-07,0.005826687861606724,0.013897249601195013,0.008070561739588289,817,817,1634,2022-01-28
2022-02-08,-0.015472072007754632,0.0013730631293624469,0.01684513513711708,817,817,1634,2022-02-07
2022-02-09,0.004188258457380075,0.01776072241879702,0.013572463961416946,818,818,1636,2022-02-08
2022-02-10,-0.005854808653278762,-0.008263483214093651,-0.0024086745608148893,818,818,1636,2022-02-09
2022-02-11,-0.004978617768996538,-0.024054276791593446,-0.01907565902259691,819,819,1638,2022-02-10
2022-02-14,0.0013706669712497564,0.00031523848853495817,-0.0010554284827147982,819,819,1638,2022-02-11
2022-02-15,0.008776783474184226,0.011731957489499302,0.0029551740153150744,820,820,1640,2022-02-14
2022-02-16,0.004309567309006362,0.013728999847882877,0.009419432538876515,821,821,1642,2022-02-15
2022-02-17,0.009402416380687844,0.00491286294421465,-0.004489553436473195,821,821,1642,2022-02-16
2022-02-18,-0.00726656936611793,0.0027003850805730665,0.009966954446690997,822,822,1644,2022-02-17
2022-02-21,-0.004592994428984323,0.011884167837451942,0.016477162266436265,822,822,1644,2022-02-18
2022-02-22,0.004079740174329782,-0.008269757436407989,-0.01234949761073777,823,823,1646,2022-02-21
2022-02-23,0.011681661908247463,0.025041752865789982,0.013360090957542519,823,823,1646,2022-02-22
2022-02-24,5.472476207988089e-05,-0.02300785818634222,-0.0230625829484221,823,823,1646,2022-02-23
2022-02-25,0.007009170278690875,0.013900275383232828,0.006891105104541952,824,824,1648,2022-02-24
2022-02-28,0.008944977717816788,0.006506000682510421,-0.0024389770353063682,824,824,1648,2022-02-25
2022-03-01,-0.0031101206571059487,0.004103725821273161,0.00721384647837911,824,824,1648,2022-02-28
2022-03-02,0.0020589732461341334,0.003962355992929575,0.001903382746795442,824,824,1648,2022-03-01
2022-03-03,-0.0037761121286454557,-0.007604261833945003,-0.003828149705299547,825,825,1650,2022-03-02
2022-03-04,-0.003430140277188236,-0.01237009550535866,-0.008939955228170425,825,825,1650,2022-03-03
2022-03-07,0.0040099292726979395,-0.015990051797432573,-0.019999981070130513,825,825,1650,2022-03-04
2022-03-08,-0.0009776019854808998,-0.03363088303649674,-0.032653281051015844,825,825,1650,2022-03-07
2022-03-09,0.012556622435774711,-0.008749035408889203,-0.021305657844663914,825,825,1650,2022-03-08
2022-03-10,0.005696718407744956,0.02194203914144177,0.016245320733696816,826,826,1652,2022-03-09
2022-03-11,-0.01193866068692636,0.0021304336348939392,0.014069094321820299,826,826,1652,2022-03-10
2022-03-14,-0.005496851708926328,-0.02981562899195269,-0.024318777283026363,827,827,1654,2022-03-11
2022-03-15,0.0037054158778856774,-0.04853750882457666,-0.052242924702462334,827,827,1654,2022-03-14
2022-03-16,0.008583644108527869,0.034874148353347,0.02629050424481913,828,828,1656,2022-03-15
2022-03-17,-0.0013268526714344774,0.022494615199691568,0.023821467871126045,828,828,1656,2022-03-16
2022-03-18,0.004366808795854871,0.013736795502259466,0.009369986706404595,828,828,1656,2022-03-17
2022-03-21,0.003954042111308889,0.01439889454268903,0.010444852431380141,829,829,1658,2022-03-18
2022-03-22,0.001730673888450614,-0.0013093577188817596,-0.0030400316073323735,829,829,1658,2022-03-21
2022-03-23,0.0008722791687912658,0.004306744295262435,0.003434465126471169,830,830,1660,2022-03-22
2022-03-24,0.00015408312365081459,-0.011361508850773278,-0.011515591974424092,830,830,1660,2022-03-23
2022-03-25,-0.0039761513204519,-0.009671757906217488,-0.005695606585765588,830,830,1660,2022-03-24
2022-03-28,-0.003445647969618759,-0.00805981281642946,-0.004614164846810701,830,830,1660,2022-03-25
2022-03-29,0.0015228533899962135,-0.007574853773265257,-0.00909770716326147,831,831,1662,2022-03-28
2022-03-30,-0.0027435516359711302,0.0181771192737344,0.020920670909705532,831,831,1662,2022-03-29
2022-03-31,-0.007742311663497923,-0.009903511830973532,-0.002161200167475608,832,832,1664,2022-03-30
2022-04-01,-0.004632856027388029,-0.0035637231429327537,0.0010691328844552753,833,833,1666,2022-03-31
2022-04-06,-0.005418766861675318,0.003317446911072055,0.008736213772747373,833,833,1666,2022-04-01
2022-04-07,-0.0006607614101175815,-0.0227865526549461,-0.022125791244828517,833,833,1666,2022-04-06
2022-04-08,0.0027617312344407454,-0.006055223213775578,-0.008816954448216324,833,833,1666,2022-04-07
2022-04-11,-0.007689591600437664,-0.03600611837382466,-0.028316526773387,834,834,1668,2022-04-08
2022-04-12,-0.0074270313617098085,0.012157483007967818,0.019584514369677626,834,834,1668,2022-04-11
2022-04-13,-0.003436688805234834,-0.022480696341164456,-0.019044007535929622,834,834,1668,2022-04-12
2022-04-14,-0.003128146089972318,0.0075487037338453685,0.010676849823817686,835,835,1670,2022-04-13
2022-04-15,-0.0038001545660007897,-0.017966241306992366,-0.014166086740991577,836,836,1672,2022-04-14
2022-04-18,0.0024011776382653043,0.0078025928172962035,0.005401415179030899,836,836,1672,2022-04-15
2022-04-19,0.0076629730889148555,0.005348450536816582,-0.0023145225520982736,836,836,1672,2022-04-18
2022-04-20,-0.0158323809553519,-0.02000038824609251,-0.004168007290740611,836,836,1672,2022-04-19
2022-04-21,-0.012639455805294852,-0.044133622890396774,-0.03149416708510192,836,836,1672,2022-04-20
2022-04-22,1.646788017032816e-05,-0.014584961326768687,-0.014601429206939015,837,837,1674,2022-04-21
2022-04-25,-0.0047627271235871765,-0.0786168499794662,-0.07385412285587903,837,837,1674,2022-04-22
2022-04-26,-0.0032681098156581018,-0.03570879869620447,-0.03244068888054637,837,837,1674,2022-04-25
2022-04-27,0.024034248813044022,0.04576521927571445,0.021730970462670425,838,838,1676,2022-04-26
2022-04-28,0.007581558796337656,-0.01275469218000542,-0.020336250976343076,837,837,1674,2022-04-27
2022-04-29,-0.002524501868630971,0.042936566790134266,0.04546106865876524,837,837,1674,2022-04-28
2022-05-05,0.002278466455773724,0.0188754025939525,0.016596936138178777,838,838,1676,2022-04-29
2022-05-06,0.0002566867980551991,-0.009390869558283815,-0.009647556356339014,838,838,1676,2022-05-05
2022-05-09,0.003102611946329983,0.01627966306142771,0.013177051115097727,838,838,1676,2022-05-06
2022-05-10,0.006322372077446049,0.0206433642580353,0.01432099218058925,838,838,1676,2022-05-09
2022-05-11,0.0011989982811408534,0.0061993758127911365,0.005000377531650283,839,839,1678,2022-05-10
2022-05-12,-0.005096074684989113,0.0034988889902513435,0.008594963675240456,839,839,1678,2022-05-11
2022-05-13,0.005207878751212567,0.008192270175712718,0.002984391424500151,840,840,1680,2022-05-12
2022-05-16,0.005648629320153339,0.006023080910925902,0.00037445159077256247,840,840,1680,2022-05-13
2022-05-17,0.004854787071233759,0.0019518099512438839,-0.002902977119989875,841,841,1682,2022-05-16
2022-05-18,-0.0021141660603670445,0.0051112252602124155,0.00722539132057946,842,842,1684,2022-05-17
2022-05-19,0.006736477648308758,0.01002890561045105,0.0032924279621422926,842,842,1684,2022-05-18
2022-05-20,-0.0024336180556574407,0.011638388347770914,0.014072006403428355,842,842,1684,2022-05-19
2022-05-23,0.005382372964261422,0.015993645445882335,0.010611272481620913,843,843,1686,2022-05-20
2022-05-24,-0.0011318873195118317,-0.04200126535855953,-0.0408693780390477,842,842,1684,2022-05-23
2022-05-25,0.006022584744552768,0.0189050583116756,0.012882473567122833,843,843,1686,2022-05-24
2022-05-26,0.0027230870457917175,0.0022480429408773526,-0.0004750441049143647,843,843,1686,2022-05-25
2022-05-27,0.0052280882723867855,0.0011108445840169584,-0.004117243688369827,844,844,1688,2022-05-26
2022-05-30,-0.004362474887368717,0.006426738419641304,0.01078921330701002,844,844,1688,2022-05-27
2022-05-31,-0.009630802368266946,0.0036087991162068716,0.013239601484473817,845,845,1690,2022-05-30
2022-06-01,-0.00849973965612937,-0.0005560463217804255,0.007943693334348944,846,846,1692,2022-05-31
2022-06-02,-0.008403876167803437,0.0028055023800550335,0.011209378547858471,846,846,1692,2022-06-01
2022-06-06,0.004228369441049689,0.0207638485921932,0.01653547915114351,847,847,1694,2022-06-02
2022-06-07,0.007089079543358878,-0.0014930168671367034,-0.008582096410495581,847,847,1694,2022-06-06
2022-06-08,0.004277731605321259,-0.001054311147675886,-0.005332042752997145,848,848,1696,2022-06-07
2022-06-09,0.013294537111971939,-0.013738252673451747,-0.027032789785423686,848,848,1696,2022-06-08
2022-06-10,0.00875851743582888,0.020716634975163222,0.011958117539334342,849,849,1698,2022-06-09
